t,cmdty,state_id,state,market_id,market_name,state_name,district_id,district_name,qty
"2022-10-24","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","5382"
"2022-10-24","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","7.1"
"2022-10-23","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","184.9"
"2022-10-23","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","51.4"
"2022-10-22","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","177"
"2022-10-22","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","15"
"2022-10-22","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","85.2"
"2022-10-22","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","1002"
"2022-10-21","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","80.4"
"2022-10-21","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","138.6"
